TABLE NO.  1
 TVAL        DV          DV2         IPRED       IPRED2
  1.4000E+01  3.9034E+01  4.1567E+01  2.9815E+01  3.4906E+01
  1.5000E+01 -1.0115E+01 -8.6650E+00  2.9815E+01  3.4906E+01
  1.6000E+01  2.5322E+01  2.6311E+01  2.9815E+01  3.4906E+01
  1.7000E+01  3.1000E+01  3.4410E+01  2.9815E+01  3.4906E+01
  1.8000E+01  3.3447E+01  2.3929E+01  2.9815E+01  3.4906E+01
  1.9000E+01  3.9299E+01  3.6168E+01  2.9815E+01  3.4906E+01
  2.0000E+01  3.1970E+01  3.3358E+01  2.9815E+01  3.4906E+01
  2.1000E+01  1.2973E+01  2.3266E+01  2.9815E+01  3.4906E+01
  1.0000E+01  2.9191E+01  2.9845E+01  2.9815E+01  3.4906E+01
  1.1000E+01  1.0411E+01  2.1423E+01  2.9815E+01  3.4906E+01
  1.2000E+01  4.6398E+01  5.5417E+01  2.9815E+01  3.4906E+01
  1.3000E+01  3.7381E+01  3.8725E+01  2.9815E+01  3.4906E+01
  1.4000E+01  4.2829E+01  3.7010E+01  2.9815E+01  3.4906E+01
  1.5000E+01  2.9559E+01  3.2297E+01  2.9815E+01  3.4906E+01
  1.6000E+01  5.1356E+00  6.2953E+00  2.9815E+01  3.4906E+01
  1.7000E+01  4.3198E+01  4.2881E+01  2.9815E+01  3.4906E+01
  1.8000E+01  2.2810E+01  4.3531E+01  2.9815E+01  3.4906E+01
  1.9000E+01  3.0901E+01  3.8243E+01  2.9815E+01  3.4906E+01
  2.0000E+01  1.8427E+01  1.0339E+01  2.9815E+01  3.4906E+01
  2.1000E+01  2.8531E+01  2.0280E+01  2.9815E+01  3.4906E+01
  1.0000E+01  2.7626E+01  3.3803E+01  2.9815E+01  3.4906E+01
  1.1000E+01  3.3688E+01  3.9560E+01  2.9815E+01  3.4906E+01
  1.2000E+01  2.4258E+01  2.5615E+01  2.9815E+01  3.4906E+01
  1.3000E+01  3.4124E+01  4.1265E+01  2.9815E+01  3.4906E+01
  1.4000E+01  1.3913E+01  2.1693E+01  2.9815E+01  3.4906E+01
  1.5000E+01  3.8398E+01  2.5446E+01  2.9815E+01  3.4906E+01
  1.6000E+01  1.5391E+01  2.2546E+01  2.9815E+01  3.4906E+01
  1.7000E+01  4.2887E+01  4.2371E+01  2.9815E+01  3.4906E+01
  1.8000E+01  1.6524E+01  4.6948E+01  2.9815E+01  3.4906E+01
  1.9000E+01  2.3734E+01  1.2017E+01  2.9815E+01  3.4906E+01
  2.0000E+01  9.9183E+00  2.0635E+01  2.9815E+01  3.4906E+01
  2.1000E+01  4.1964E+01  3.9570E+01  2.9815E+01  3.4906E+01
  1.0000E+00  1.6988E+01  2.5938E+01  2.9815E+01  3.4906E+01
  2.0000E+00  3.7315E+01  3.5010E+01  2.9815E+01  3.4906E+01
  3.0000E+00  4.1266E+00  8.0399E+00  2.9815E+01  3.4906E+01
  4.0000E+00  1.4309E+01  5.4244E+00  2.9815E+01  3.4906E+01
  5.0000E+00  3.0990E+01  3.1864E+01  2.9815E+01  3.4906E+01
  6.0000E+00  2.6232E+01  2.7275E+01  2.9815E+01  3.4906E+01
  7.0000E+00  2.3962E+01  3.4686E+01  2.9815E+01  3.4906E+01
  8.0000E+00  2.3786E+01  2.7057E+01  2.9815E+01  3.4906E+01
  9.0000E+00  3.3900E+01  4.3513E+01  2.9815E+01  3.4906E+01
  1.0000E+01  3.0286E+01  4.2852E+01  2.9815E+01  3.4906E+01
  1.1000E+01  1.9725E+01  1.8240E+01  2.9815E+01  3.4906E+01
  1.2000E+01  3.5668E+01  2.9004E+01  2.9815E+01  3.4906E+01
  1.3000E+01  3.1859E+01  4.3451E+01  2.9815E+01  3.4906E+01
  1.4000E+01  2.6413E+01  2.5651E+01  2.9815E+01  3.4906E+01
  1.5000E+01  1.0954E+01  1.9768E+01  2.9815E+01  3.4906E+01
  1.6000E+01  6.5531E+00  1.5265E+01  2.9815E+01  3.4906E+01
  1.7000E+01  1.8101E+01  1.0460E+01  2.9815E+01  3.4906E+01
  1.8000E+01  1.8013E+01  1.6713E+01  2.9815E+01  3.4906E+01
  1.9000E+01  1.4846E+01  1.7081E+01  2.9815E+01  3.4906E+01
  2.0000E+01  2.3850E+01  2.9620E+01  2.9815E+01  3.4906E+01
  2.1000E+01  3.2613E+01  3.4793E+01  2.9815E+01  3.4906E+01
  1.0000E+01  1.8248E+01  3.4491E+01  2.9815E+01  3.4906E+01
  1.1000E+01  1.8016E+01  8.0197E+00  2.9815E+01  3.4906E+01
  1.2000E+01  5.1707E+01  5.6021E+01  2.9815E+01  3.4906E+01
  1.3000E+01  4.0585E+01  5.1112E+01  2.9815E+01  3.4906E+01
  1.4000E+01  3.4692E+01  4.3680E+01  2.9815E+01  3.4906E+01
  1.5000E+01  5.7506E+01  6.2478E+01  2.9815E+01  3.4906E+01
  1.6000E+01  2.5185E+01  1.0225E+01  2.9815E+01  3.4906E+01
  1.7000E+01  3.3514E+01  3.3028E+01  2.9815E+01  3.4906E+01
  1.8000E+01  4.5267E+01  4.6884E+01  2.9815E+01  3.4906E+01
  1.9000E+01  1.7475E+01  2.1259E+01  2.9815E+01  3.4906E+01
  2.0000E+01  2.1737E+01  1.8651E+01  2.9815E+01  3.4906E+01
  2.1000E+01  3.6028E+01  3.5524E+01  2.9815E+01  3.4906E+01
  1.0000E+01  2.9140E+01  2.7868E+01  2.9815E+01  3.4906E+01
  1.1000E+01  2.2916E+01  2.7575E+01  2.9815E+01  3.4906E+01
  1.2000E+01  4.6386E+01  5.2725E+01  2.9815E+01  3.4906E+01
  1.3000E+01  2.8254E+01  2.1210E+01  2.9815E+01  3.4906E+01
  1.4000E+01  4.4520E+01  3.5029E+01  2.9815E+01  3.4906E+01
  1.5000E+01  5.2281E+01  5.3726E+01  2.9815E+01  3.4906E+01
  1.6000E+01  1.8583E+01  2.1101E+01  2.9815E+01  3.4906E+01
  1.7000E+01  2.5110E+01  4.0594E+01  2.9815E+01  3.4906E+01
  1.8000E+01  5.6899E+01  6.3598E+01  2.9815E+01  3.4906E+01
  1.9000E+01  1.7252E+01  2.8984E+01  2.9815E+01  3.4906E+01
  2.0000E+01  3.4475E+01  1.7165E+01  2.9815E+01  3.4906E+01
  2.1000E+01  2.3194E+01  1.8403E+01  2.9815E+01  3.4906E+01
  1.0000E+01  3.7171E+01  3.6651E+01  2.9815E+01  3.4906E+01
  1.1000E+01  3.5561E+01  4.3790E+01  2.9815E+01  3.4906E+01
  1.2000E+01  3.8293E+01  4.2293E+01  2.9815E+01  3.4906E+01
  1.3000E+01  3.1545E+01  3.7343E+01  2.9815E+01  3.4906E+01
  1.4000E+01  3.4407E+01  3.6621E+01  2.9815E+01  3.4906E+01
  1.5000E+01  3.8354E+01  4.0866E+01  2.9815E+01  3.4906E+01
  1.6000E+01  2.7382E+01  3.7837E+01  2.9815E+01  3.4906E+01
  1.7000E+01 -2.4483E+01 -2.0812E+01  2.9815E+01  3.4906E+01
  1.8000E+01  2.4043E+01  2.3193E+01  2.9815E+01  3.4906E+01
  1.9000E+01  3.6798E+01  2.4175E+01  2.9815E+01  3.4906E+01
  2.0000E+01  2.2411E+01  1.4385E+01  2.9815E+01  3.4906E+01
  2.1000E+01  4.7479E+01  4.4051E+01  2.9815E+01  3.4906E+01
  1.0000E+01  3.8461E+01  2.7174E+01  2.9815E+01  3.4906E+01
  1.1000E+01  3.6174E+01  4.2836E+01  2.9815E+01  3.4906E+01
  1.2000E+01  4.7838E+01  5.4665E+01  2.9815E+01  3.4906E+01
  1.3000E+01  3.3188E+01  3.5988E+01  2.9815E+01  3.4906E+01
  1.4000E+01  5.3173E+00  1.0713E+01  2.9815E+01  3.4906E+01
  1.5000E+01  5.6245E+01  5.4105E+01  2.9815E+01  3.4906E+01
  1.6000E+01  4.2365E+01  4.1367E+01  2.9815E+01  3.4906E+01
  1.7000E+01  2.5124E+01  2.9215E+01  2.9815E+01  3.4906E+01
  1.8000E+01  1.2546E+01  2.3676E+01  2.9815E+01  3.4906E+01
  1.9000E+01  2.2081E+01  3.0360E+01  2.9815E+01  3.4906E+01
  2.0000E+01  9.6709E+00  2.4783E+01  2.9815E+01  3.4906E+01
  2.1000E+01  3.8433E+01  4.1106E+01  2.9815E+01  3.4906E+01
  1.0000E+01  3.0597E+01  3.0666E+01  2.9815E+01  3.4906E+01
  1.1000E+01  1.2466E+01  1.8500E+01  2.9815E+01  3.4906E+01
  1.2000E+01  1.7562E+01  2.4475E+01  2.9815E+01  3.4906E+01
  1.3000E+01  2.6492E+01  2.8614E+01  2.9815E+01  3.4906E+01
  1.4000E+01  3.9914E+01  5.8745E+01  2.9815E+01  3.4906E+01
  1.5000E+01  1.2580E+01  2.8412E+01  2.9815E+01  3.4906E+01
  1.6000E+01  3.3390E+01  3.8999E+01  2.9815E+01  3.4906E+01
  1.7000E+01  2.9282E+01  3.1974E+01  2.9815E+01  3.4906E+01
  1.8000E+01  2.9055E+01  6.1724E+01  2.9815E+01  3.4906E+01
  1.9000E+01  3.1713E+01  3.2263E+01  2.9815E+01  3.4906E+01
  2.0000E+01  1.4230E+01  1.6011E+00  2.9815E+01  3.4906E+01
  2.1000E+01  4.7461E+01  4.8009E+01  2.9815E+01  3.4906E+01
  1.0000E+00 -4.9896E+00 -2.9188E-01  2.9815E+01  3.4906E+01
  2.0000E+00  4.0452E+01  4.3920E+01  2.9815E+01  3.4906E+01
  3.0000E+00  2.6668E+01  3.6992E+01  2.9815E+01  3.4906E+01
  4.0000E+00  4.6615E+01  4.0475E+01  2.9815E+01  3.4906E+01
  5.0000E+00  2.5798E+01  2.3241E+01  2.9815E+01  3.4906E+01
  6.0000E+00  2.5402E+01  3.2910E+01  2.9815E+01  3.4906E+01
  7.0000E+00  4.2621E+01  6.0269E+01  2.9815E+01  3.4906E+01
  8.0000E+00  3.7235E+01  3.0816E+01  2.9815E+01  3.4906E+01
  9.0000E+00  5.9129E+01  2.9872E+01  2.9815E+01  3.4906E+01
  1.0000E+01  3.1258E+01  2.3312E+01  2.9815E+01  3.4906E+01
  1.1000E+01  3.4610E+01  3.6804E+01  2.9815E+01  3.4906E+01
  1.2000E+01  4.0392E+01  4.9386E+01  2.9815E+01  3.4906E+01
  1.3000E+01  3.2790E+01  5.3644E+01  2.9815E+01  3.4906E+01
  1.4000E+01  2.7921E+01  3.5116E+01  2.9815E+01  3.4906E+01
  1.5000E+01  3.6807E+01  4.1902E+01  2.9815E+01  3.4906E+01
  1.6000E+01  1.9302E+01  1.2492E+01  2.9815E+01  3.4906E+01
  1.7000E+01  3.4139E+01  1.9169E+01  2.9815E+01  3.4906E+01
  1.8000E+01  2.8003E+01  2.8919E+01  2.9815E+01  3.4906E+01
  1.9000E+01  1.2647E+01  1.1492E+01  2.9815E+01  3.4906E+01
  2.0000E+01  2.8304E+01  3.9785E+01  2.9815E+01  3.4906E+01
  2.1000E+01  2.0741E+01  2.3633E+01  2.9815E+01  3.4906E+01
  1.0000E+01  1.1620E+01  2.6190E+01  2.9815E+01  3.4906E+01
  1.1000E+01  2.3527E+01  3.8944E+01  2.9815E+01  3.4906E+01
  1.2000E+01  3.7050E+01  5.3112E+01  2.9815E+01  3.4906E+01
  1.3000E+01 -5.9701E+00  6.0061E+00  2.9815E+01  3.4906E+01
  1.4000E+01  2.9611E+01  3.8483E+01  2.9815E+01  3.4906E+01
  1.5000E+01  5.2584E+00  1.8417E+01  2.9815E+01  3.4906E+01
  1.6000E+01  1.6531E+01  2.6722E+01  2.9815E+01  3.4906E+01
  1.7000E+01  2.3754E+01  2.4949E+01  2.9815E+01  3.4906E+01
  1.8000E+01  2.4185E+01  2.9063E+01  2.9815E+01  3.4906E+01
  1.9000E+01  4.2004E+01  5.3572E+01  2.9815E+01  3.4906E+01
  2.0000E+01  4.3420E+01  4.0509E+01  2.9815E+01  3.4906E+01
  2.1000E+01  3.5461E+01  3.3808E+01  2.9815E+01  3.4906E+01
  1.0000E+01  5.2359E+01  6.7423E+01  2.9815E+01  3.4906E+01
  1.1000E+01  3.7250E+01  3.6719E+01  2.9815E+01  3.4906E+01
  1.2000E+01  4.3542E+01  4.6753E+01  2.9815E+01  3.4906E+01
  1.3000E+01  1.9016E+01  1.5659E+01  2.9815E+01  3.4906E+01
  1.4000E+01  4.5807E+01  6.3549E+01  2.9815E+01  3.4906E+01
  1.5000E+01  2.6626E+01  4.4314E+01  2.9815E+01  3.4906E+01
  1.6000E+01  2.5133E+01  3.2720E+01  2.9815E+01  3.4906E+01
  1.7000E+01  2.3877E+00  1.4520E+01  2.9815E+01  3.4906E+01
  1.8000E+01  4.0993E+01  4.6976E+01  2.9815E+01  3.4906E+01
  1.9000E+01  2.5160E+01  2.4138E+01  2.9815E+01  3.4906E+01
  2.0000E+01  2.7106E+01  3.5880E+01  2.9815E+01  3.4906E+01
  2.1000E+01  1.7146E+01  1.8905E+01  2.9815E+01  3.4906E+01
  1.0000E+01  1.9987E+01  2.2541E+01  2.9815E+01  3.4906E+01
  1.1000E+01  4.7639E+01  4.8495E+01  2.9815E+01  3.4906E+01
  1.2000E+01  3.5926E+01  3.8997E+01  2.9815E+01  3.4906E+01
  1.3000E+01 -1.8751E+00  1.1064E+01  2.9815E+01  3.4906E+01
  1.4000E+01  2.5175E+01  2.9796E+01  2.9815E+01  3.4906E+01
  1.5000E+01  2.3841E+01  2.9689E+01  2.9815E+01  3.4906E+01
  1.6000E+01  2.8650E+01  3.7919E+01  2.9815E+01  3.4906E+01
  1.7000E+01  4.1389E+01  5.9122E+01  2.9815E+01  3.4906E+01
  1.8000E+01  3.1389E+01  2.6316E+01  2.9815E+01  3.4906E+01
  1.9000E+01  3.4444E+01  4.2223E+01  2.9815E+01  3.4906E+01
  2.0000E+01  3.3132E+01  3.1879E+01  2.9815E+01  3.4906E+01
  2.1000E+01  2.1725E+01  4.6980E+01  2.9815E+01  3.4906E+01
  1.0000E+01  4.2955E+01  4.3818E+01  2.9815E+01  3.4906E+01
  1.1000E+01  2.0989E+01  3.3619E+01  2.9815E+01  3.4906E+01
  1.2000E+01  2.9769E+01  4.4166E+01  2.9815E+01  3.4906E+01
  1.3000E+01  1.8489E+01  1.6789E+01  2.9815E+01  3.4906E+01
  1.4000E+01  3.8499E+01  3.5427E+01  2.9815E+01  3.4906E+01
  1.5000E+01  1.3880E+01  1.9892E+01  2.9815E+01  3.4906E+01
  1.6000E+01  3.6528E+01  4.0587E+01  2.9815E+01  3.4906E+01
  1.7000E+01  2.4255E+01  9.7260E+00  2.9815E+01  3.4906E+01
  1.8000E+01  2.2331E+01  1.9675E+01  2.9815E+01  3.4906E+01
  1.9000E+01  3.9108E+01  4.8657E+01  2.9815E+01  3.4906E+01
  2.0000E+01  2.9001E+01  2.7663E+01  2.9815E+01  3.4906E+01
  2.1000E+01  3.1926E+01  3.1053E+01  2.9815E+01  3.4906E+01
  1.0000E+01  2.4992E+01  3.3175E+01  2.9815E+01  3.4906E+01
  1.1000E+01  2.1361E+01  1.4255E+01  2.9815E+01  3.4906E+01
  1.2000E+01  2.5859E+01  3.3381E+01  2.9815E+01  3.4906E+01
  1.3000E+01  2.3494E+01  3.4303E+01  2.9815E+01  3.4906E+01
  1.4000E+01  1.4862E+01  2.6058E+01  2.9815E+01  3.4906E+01
  1.5000E+01  4.2831E+01  4.9495E+01  2.9815E+01  3.4906E+01
  1.6000E+01  7.9256E+00  6.2286E+00  2.9815E+01  3.4906E+01
  1.7000E+01  3.4784E+01  5.4228E+01  2.9815E+01  3.4906E+01
  1.8000E+01  4.6673E+01  6.0545E+01  2.9815E+01  3.4906E+01
  1.9000E+01  4.5489E+01  3.8440E+01  2.9815E+01  3.4906E+01
  2.0000E+01  3.4656E+01  4.0491E+01  2.9815E+01  3.4906E+01
  2.1000E+01  2.7858E+01  1.9360E+01  2.9815E+01  3.4906E+01
  1.0000E+00  3.2289E+01  3.5545E+01  2.9815E+01  3.4906E+01
  2.0000E+00  3.6527E+01  4.6825E+01  2.9815E+01  3.4906E+01
  3.0000E+00  6.3638E+01  8.8734E+01  2.9815E+01  3.4906E+01
  4.0000E+00  5.1020E+01  6.7121E+01  2.9815E+01  3.4906E+01
  5.0000E+00 -6.5182E+00  3.2007E+00  2.9815E+01  3.4906E+01
  6.0000E+00  1.5072E+01  3.1812E+01  2.9815E+01  3.4906E+01
  7.0000E+00  3.1560E+01  4.9138E+01  2.9815E+01  3.4906E+01
  8.0000E+00  3.8772E+01  4.3269E+01  2.9815E+01  3.4906E+01
  9.0000E+00  3.2813E+01  5.6149E+01  2.9815E+01  3.4906E+01
  1.0000E+01  4.2072E+01  4.5730E+01  2.9815E+01  3.4906E+01
  1.1000E+01  3.3545E+01  3.2985E+01  2.9815E+01  3.4906E+01
  1.2000E+01  3.2513E+01  4.9278E+01  2.9815E+01  3.4906E+01
  1.3000E+01  4.8366E+01  4.8629E+01  2.9815E+01  3.4906E+01
  1.4000E+01  1.5385E+01  1.7027E+01  2.9815E+01  3.4906E+01
  1.5000E+01  2.2706E+01  2.7847E+01  2.9815E+01  3.4906E+01
  1.6000E+01  3.0990E+01  2.8162E+01  2.9815E+01  3.4906E+01
  1.7000E+01  5.5558E+01  5.5293E+01  2.9815E+01  3.4906E+01
  1.8000E+01  3.6589E+01  3.0703E+01  2.9815E+01  3.4906E+01
  1.9000E+01  2.8932E+01  3.8479E+01  2.9815E+01  3.4906E+01
  2.0000E+01  2.6428E+01  2.6845E+01  2.9815E+01  3.4906E+01
  2.1000E+01  2.2431E+00  8.3534E+00  2.9815E+01  3.4906E+01
  1.0000E+01  3.4170E+01  3.7565E+01  2.9815E+01  3.4906E+01
  1.1000E+01  3.0620E+01  3.8629E+01  2.9815E+01  3.4906E+01
  1.2000E+01  5.0818E+01  6.5133E+01  2.9815E+01  3.4906E+01
  1.3000E+01  2.4126E+01  2.6227E+01  2.9815E+01  3.4906E+01
  1.4000E+01 -6.9448E+00  1.3637E+01  2.9815E+01  3.4906E+01
  1.5000E+01  2.0672E+01  3.4051E+01  2.9815E+01  3.4906E+01
  1.6000E+01  2.9412E+01  3.2340E+01  2.9815E+01  3.4906E+01
  1.7000E+01  3.3683E+01  3.1097E+01  2.9815E+01  3.4906E+01
  1.8000E+01  4.2030E+01  4.3582E+01  2.9815E+01  3.4906E+01
  1.9000E+01  3.2099E+01  3.7392E+01  2.9815E+01  3.4906E+01
  2.0000E+01  4.6024E+01  6.3806E+01  2.9815E+01  3.4906E+01
  2.1000E+01  2.9611E+01  3.8750E+01  2.9815E+01  3.4906E+01
  1.0000E+01  2.4812E+01  3.8232E+01  2.9815E+01  3.4906E+01
  1.1000E+01  3.1362E+01  3.8673E+01  2.9815E+01  3.4906E+01
  1.2000E+01  3.5232E+01  4.6385E+01  2.9815E+01  3.4906E+01
  1.3000E+01  5.9600E+01  7.0266E+01  2.9815E+01  3.4906E+01
  1.4000E+01  2.7105E+01  2.6647E+01  2.9815E+01  3.4906E+01
  1.5000E+01  9.1358E+00  1.5309E+01  2.9815E+01  3.4906E+01
  1.6000E+01  3.7630E+01  3.4670E+01  2.9815E+01  3.4906E+01
  1.7000E+01  2.5031E+01  2.3008E+01  2.9815E+01  3.4906E+01
  1.8000E+01  1.5919E+01  2.2609E+01  2.9815E+01  3.4906E+01
  1.9000E+01  3.2775E+01  2.3698E+01  2.9815E+01  3.4906E+01
  2.0000E+01  3.0805E+01  2.1882E+01  2.9815E+01  3.4906E+01
  2.1000E+01  1.8664E+01  2.8691E+01  2.9815E+01  3.4906E+01
  1.0000E+01  3.4147E+01  4.4422E+01  2.9815E+01  3.4906E+01
  1.1000E+01  1.8882E+01  9.3349E+00  2.9815E+01  3.4906E+01
  1.2000E+01  3.5174E+01  3.6309E+01  2.9815E+01  3.4906E+01
  1.3000E+01  3.2702E+01  3.1327E+01  2.9815E+01  3.4906E+01
  1.4000E+01  2.8172E+01  3.1521E+01  2.9815E+01  3.4906E+01
  1.5000E+01  2.0381E+01  1.3951E+01  2.9815E+01  3.4906E+01
  1.6000E+01  2.5926E+01  1.8447E+01  2.9815E+01  3.4906E+01
  1.7000E+01  3.9059E+01  3.7897E+01  2.9815E+01  3.4906E+01
  1.8000E+01  1.8134E+01  2.7664E+01  2.9815E+01  3.4906E+01
  1.9000E+01  2.7679E+01  3.7002E+01  2.9815E+01  3.4906E+01
  2.0000E+01  2.6549E+01  3.6281E+01  2.9815E+01  3.4906E+01
  2.1000E+01  6.6165E+00  7.5530E+00  2.9815E+01  3.4906E+01
  1.0000E+01  4.2809E+01  5.0153E+01  2.9815E+01  3.4906E+01
  1.1000E+01  1.0196E+01  2.6907E+01  2.9815E+01  3.4906E+01
  1.2000E+01  4.3666E+01  4.9354E+01  2.9815E+01  3.4906E+01
  1.3000E+01  2.9546E+01  3.8763E+01  2.9815E+01  3.4906E+01
  1.4000E+01  2.9959E+01  3.5908E+01  2.9815E+01  3.4906E+01
  1.5000E+01  1.1454E+01  1.5125E+01  2.9815E+01  3.4906E+01
  1.6000E+01  2.7502E+01  3.3333E+01  2.9815E+01  3.4906E+01
  1.7000E+01  1.2688E+01  2.0154E+01  2.9815E+01  3.4906E+01
  1.8000E+01  3.9989E+01  5.6309E+01  2.9815E+01  3.4906E+01
  1.9000E+01  3.0102E+01  3.9588E+01  2.9815E+01  3.4906E+01
  2.0000E+01  1.3217E+01  2.3769E+01  2.9815E+01  3.4906E+01
  2.1000E+01  1.8457E+01  2.2397E+01  2.9815E+01  3.4906E+01
  1.0000E+01  3.9387E+01  6.0187E+01  2.9815E+01  3.4906E+01
  1.1000E+01  3.6072E+01  3.6547E+01  2.9815E+01  3.4906E+01
  1.2000E+01  2.3386E+01  3.4888E+01  2.9815E+01  3.4906E+01
  1.3000E+01  4.1083E+01  5.4268E+01  2.9815E+01  3.4906E+01
  1.4000E+01  5.2821E+01  4.9129E+01  2.9815E+01  3.4906E+01
  1.5000E+01  2.4669E+01  3.2112E+01  2.9815E+01  3.4906E+01
  1.6000E+01  2.7496E+01  3.5294E+01  2.9815E+01  3.4906E+01
  1.7000E+01  3.7589E+01  5.0823E+01  2.9815E+01  3.4906E+01
  1.8000E+01  3.3829E+01  3.8833E+01  2.9815E+01  3.4906E+01
  1.9000E+01  3.8868E+01  3.0245E+01  2.9815E+01  3.4906E+01
  2.0000E+01  2.6748E+01  3.9773E+01  2.9815E+01  3.4906E+01
  2.1000E+01  3.3188E+01  3.6169E+01  2.9815E+01  3.4906E+01
  1.0000E+00  3.8437E+01  4.1008E+01  2.9815E+01  3.4906E+01
  2.0000E+00  3.2258E+01  4.3158E+01  2.9815E+01  3.4906E+01
  3.0000E+00  3.8782E+01  3.5136E+01  2.9815E+01  3.4906E+01
  4.0000E+00  2.4463E+01  4.1825E+01  2.9815E+01  3.4906E+01
  5.0000E+00  2.2066E+01  2.1973E+01  2.9815E+01  3.4906E+01
  6.0000E+00  2.9667E+01  4.8407E+01  2.9815E+01  3.4906E+01
  7.0000E+00  3.4914E+01  3.0461E+01  2.9815E+01  3.4906E+01
  8.0000E+00  4.0004E+01  4.5282E+01  2.9815E+01  3.4906E+01
  9.0000E+00  2.5694E+01  3.4081E+01  2.9815E+01  3.4906E+01
  1.0000E+01  3.5002E+01  5.6008E+01  2.9815E+01  3.4906E+01
  1.1000E+01  1.9780E+01  2.5965E+01  2.9815E+01  3.4906E+01
  1.2000E+01  3.4199E+01  2.4352E+01  2.9815E+01  3.4906E+01
  1.3000E+01  3.4792E+01  3.6231E+01  2.9815E+01  3.4906E+01
  1.4000E+01  2.9182E+01  3.6555E+01  2.9815E+01  3.4906E+01
  1.5000E+01  2.0076E+01  3.1250E+01  2.9815E+01  3.4906E+01
